-0.55935,-0.571951,0.651,0.9
-0.489431,-0.500457,0.651,0.9
-0.419512,-0.428963,0.651,0.9
-0.349593,-0.357469,0.601,0.9
-0.279675,-0.285976,0.601,0.9
-0.209756,-0.214482,0.651,0.85
-0.139837,-0.142988,0.601,0.9
-0.069919,-0.071494,0.551,0.9
-0.742102,-0.670287,0.651,0.85
-0.667892,-0.603259,0.651,0.85
-0.593681,-0.53623,0.651,0.85
-0.519471,-0.469201,0.651,0.85
-0.445261,-0.402172,0.651,0.85
-0.371051,-0.335144,0.601,0.85
-0.296841,-0.268115,0.601,0.85
-0.222631,-0.201086,0.601,0.85
-0.14842,-0.134057,0.601,0.85
-0.07421,-0.067029,0.551,0.85
-0.78217,-0.623065,0.651,0.8
-0.703953,-0.560758,0.651,0.8
-0.625736,-0.498452,0.651,0.8
-0.547519,-0.436145,0.651,0.8
-0.469302,-0.373839,0.651,0.8
-0.391085,-0.311532,0.601,0.8
-0.312868,-0.249226,0.601,0.8
-0.234651,-0.186919,0.551,0.8
-0.156434,-0.124613,0.601,0.8
-0.078217,-0.062306,0.501,0.85
-0.819239,-0.573453,0.651,0.8
